11282	24662.524469
13214	24701.201988
2871	24711.363712
9687	24816.187765
6830	24935.331087
5536	24938.612514
4778	25140.629785
9321	25237.123825
2683	25307.876228
8737	25352.656003
2917	25377.349661
5621	25412.557362
7182	25575.418472
3794	25617.346661
17564	25845.574120
6795	26097.330661
4660	26217.374661
4750	26230.645886
4694	26397.334661
5515	26501.432538
9318	26517.328661
15290	26577.323661
4766	26577.348661
3758	26637.316661
224	26637.336661
12609	26637.344661
15659	26697.341661
7016	26793.127793
8220	26915.715539
2554	27100.204914
15465	27177.354661
4695	27338.581323
12876	27373.548145
11895	27634.874315
16255	27635.207309
2107	27636.083897
13124	27701.116555
3851	27717.354661
8209	27837.348661
1226	27837.363661
17132	27933.352312
6799	27940.063605
6122	27965.699805
9304	27980.373067
2611	27983.537294
286	28197.317661
9610	28249.382688
6517	28317.335661
137	28356.240410
6730	28540.266653
9181	28584.282797
12133	28598.384742
12487	28737.353661
852	28835.648821
8708	28843.592732
15577	28863.065391
10970	28916.048903
7856	28977.360661
7543	29135.272819
9034	29184.805011
3302	29217.369661
8335	29397.341661
4959	29457.362012
10532	29577.342661
4314	29637.324661
9130	29757.350661
8277	29789.856375
20858	29837.344271
5556	29906.691234
10827	30033.628880
8585	30075.210414
10339	30113.481996
8338	30177.370661
6993	30333.799336
16770	30335.859449
8612	30357.360661
10933	30357.365661
6822	30417.340661
8771	30657.556129
3308	30717.337661
13046	30777.325661
9474	30818.796673
20312	30837.347661
20214	30897.342661
7710	30957.354661
3303	30957.372661
9925	31077.349661
8691	31077.372661
7222	31235.296960
1930	31237.076855
5511	31257.322661
8366	31285.313404
209	31318.353661
8477	31438.358661
3593	31798.370661
15857	31842.189012
6459	31918.366661
2609	32038.358661
5410	32146.355346
9584	32170.383205
12356	32211.087886
12542	32218.341661
5397	32278.330661
17484	32278.344661
6731	32278.363661
7670	33034.124421
6656	33058.375661
2386	33068.347765
7491	33178.374661
2874	33178.375661
2118	33238.371661
7294	33238.374661
10692	33368.493704
20522	33368.527044
12644	33635.392756
15385	33933.963618
6659	33934.762971
11507	33943.432509
5486	33947.193999
3803	34125.212349
766	34138.343661
5594	34183.413373
9617	34258.331661
8807	34258.337661
9876	34332.816419
5483	34438.330661
10354	34535.542395
13343	34558.336661
2711	34612.302558
46	34618.328661
4628	34618.351661
8452	34833.582936
10620	34918.366661
5669	34978.332661
8509	34978.370661
11220	35338.357661
4385	35438.707200
7377	35578.363661
8573	35578.373661
3261	35662.304989
15435	35938.355661
7643	35945.494057
1891	36036.822072
8795	36238.344661
18473	36339.220129
7893	36354.276465
10094	36382.874632
109	36397.808935
17658	36400.616621
8961	36478.360661
5578	36718.318661
12355	36933.359441
17504	36968.474838
13374	37001.783262
5564	37152.278538
2503	37259.036869
13163	37305.993898
13127	37534.330026
20472	37678.329661
9889	37798.341661
855	37833.930244
12077	37843.076588
1103	37868.146636
6650	37871.225777
13243	38398.351661
3307	38490.664421
10207	38518.318661
1113	38578.325661
8837	38578.341661
3243	38698.352661
6855	38736.871740
9065	38755.444893
12872	38758.366661
3786	39058.323661
9126	39200.072571
9057	39459.348360
6697	39538.335661
4634	39598.339661
3748	39658.341661
4668	39779.343661
14242	39908.360045
2526	39998.057932
89	40144.282170
7738	40162.307963
13964	40255.985347
14181	40379.353661
15685	40559.360661
11036	40618.654446
8372	40775.786434
6903	40799.369661
16050	40860.950421
14311	40887.374815
9146	41039.339661
3764	41159.324661
297	41219.343661
15982	41332.194059
15589	41519.320661
5676	41519.328661
4675	41519.336661
11151	41739.176931
9106	41758.685435
559	41762.033847
17432	41847.190826
4747	42239.338661
17433	42349.070930
7291	42479.370661
15565	42539.317661
20634	42599.326661
5551	42892.498430
1215	42921.618926
2551	43019.348661
7501	43036.404113
8365	43199.351661
5519	43238.497939
8246	43265.514138
705	43269.487771
8829	43517.644502
1257	43556.061166
9689	44039.337661
6667	44134.182356
2200	44138.880409
5384	44159.356661
15772	44204.113802
1955	44455.101466
2915	44455.424362
288	44658.849911
7997	44673.417531
2525	44819.344661
789	45111.621580
10865	45120.342661
9910	45122.191907
3328	45180.371661
8377	45300.340661
3245	45300.346661
15544	45335.245927
8542	45387.119527
3935	45480.351661
6728	45510.208033
11206	45634.522546
5407	45655.015877
7467	46020.321661
12903	46025.838653
2847	46199.372762
3493	46200.336661
8968	46272.074809
568	46377.401496
790	46380.358661
4800	46514.790933
9164	46535.069800
11279	46560.323661
7538	46560.344661
9801	46615.754993
3112	46620.334661
3602	46620.349661
15739	46680.346661
6315	46800.317661
7992	46905.958823
9834	46915.845327
8233	47016.227041
7984	47042.381934
3152	47046.155932
2686	47113.681876
11051	47121.669445
719	47160.323661
7496	47206.017458
16027	47214.625055
7925	47280.316661
16440	47289.768258
15602	47321.812457
4940	47340.339661
9273	47460.347661
15615	47460.881599
16631	47520.318661
6137	47533.781765
565	47692.829978
1275	47699.724101
19973	47756.165236
9214	47756.391210
5391	47764.527218
9824	47820.329661
683	47945.064075
6057	47981.125052
6453	48000.359661
19654	48033.639530
600	48120.317661
20542	48144.599846
12424	48148.619248
9621	48180.048700
12064	48240.349661
19889	48277.771029
17430	48344.957962
5737	48420.318661
4685	48420.372661
14900	48424.584028
293	48443.253791
15655	48468.548037
9334	48540.320661
12902	48540.370661
5607	48613.458228
10269	48669.446475
12332	48672.778513
16524	48688.664151
11377	48720.364661
16998	48780.317661
10530	48806.041713
8061	48808.009686
2857	48818.645835
9285	48838.352984
2717	48898.296265
2875	48947.120512
7046	48961.323661
8281	48961.348661
13091	49040.698213
9848	49081.319661
9808	49141.366661
7921	49321.316661
6259	49381.368661
13920	49441.370661
9121	49501.319661
11644	49533.586235
9924	49536.126684
2842	49536.575867
6144	49545.310971
11706	49553.881463
81	49561.317661
18747	49561.370661
13407	49599.666213
12709	49741.335661
13353	49741.358661
3527	49782.392811
8650	49836.507352
4208	49836.550220
9723	49843.790793
11748	49861.333661
12685	49921.359661
6113	49954.740411
9657	49981.333661
2056	49981.349661
19879	50029.443442
10727	50037.537915
5571	50041.317661
12066	50041.347661
13601	50044.077960
7539	50133.271340
17495	50134.011747
2905	50140.159106
5615	50176.489844
7087	50211.668679
5466	50221.361661
10038	50281.333661
71	50281.340661
14080	50295.695722
4281	50401.371661
1916	50401.376661
9116	50435.574524
13075	50436.684360
5568	50439.267584
8689	50439.303531
6638	50445.821051
19578	50461.364661
4709	50461.370661
3599	50470.052335
4760	50476.372500
7516	50485.427620
4472	50521.358661
3064	50580.644786
12541	50581.346661
7657	50581.365661
5417	50607.681712
5106	50630.396842
6395	50641.361661
3807	50676.806349
8984	50701.317661
4323	50712.008521
8579	50736.896187
6434	50745.888071
12622	50748.182315
9729	50748.505511
12207	50755.082520
8002	50759.532193
7176	50784.528960
10030	50881.328661
4691	50939.548610
10983	50983.293740
4293	50995.297075
7545	51034.537085
14571	51035.885455
16699	51038.695279
14562	51044.284271
4006	51048.200339
6327	51060.425682
7557	51061.330661
9918	51061.352661
3575	51061.354661
2899	51061.369661
13953	51078.800477
9683	51079.904103
4618	51082.208808
4723	51085.730477
12348	51095.436110
6147	51121.321661
14390	51121.355661
9143	51121.356661
4648	51121.373661
6380	51130.910302
14959	51143.469806
10383	51181.318661
7193	51184.189175
2860	51190.887742
10833	51301.333661
6756	51334.309645
6384	51335.052370
12703	51336.741591
6507	51339.694070
8113	51348.957084
10429	51357.400133
10367	51360.068073
8239	51370.463323
7713	51392.912803
7292	51396.811358
9943	51405.539605
5430	51421.325661
15114	51421.376661
19143	51443.052355
2687	51493.755540
1692	51541.337661
10318	51571.770991
13560	51573.229282
9457	51583.141270
14742	51635.166405
9070	51636.085445
6181	51636.272410
12992	51639.126962
13464	51644.662830
6706	51649.834225
7177	51673.891821
7470	51678.278504
11846	51723.790399
3491	51781.319661
9216	51781.324661
10397	51781.333661
12909	51785.070284
6983	51786.572184
15792	51841.329661
6388	51898.530988
10805	51901.322661
4130	51901.331661
9666	51933.262114
6630	51934.661732
10687	51935.534272
8505	51940.718931
1902	51953.172381
14824	51961.338661
7962	51961.371661
9064	51989.177079
15503	52026.045291
7498	52068.198622
11882	52081.352661
50	52084.336415
1251	52137.964923
5517	52152.703695
6104	52190.403563
4673	52235.027720
8755	52238.804674
11646	52243.242189
3385	52248.655307
1836	52261.325661
8350	52271.463909
10979	52271.574743
7049	52273.840149
11992	52293.102992
3789	52305.503679
12363	52341.525386
1670	52348.130205
6325	52366.389139
8741	52381.363661
7624	52382.892876
8529	52390.902022
5739	52394.543571
8743	52412.744579
11589	52414.114833
3240	52416.550828
3951	52501.333661
11139	52501.635622
6127	52508.027371
13609	52533.244266
14952	52533.444823
3448	52536.896407
13385	52537.633386
8551	52538.827151
3751	52554.924362
13753	52556.111950
378	52557.596350
6661	52561.371661
3840	52597.122526
9021	52598.315116
9844	52621.327661
11311	52621.346661
7626	52627.318544
7381	52639.657376
7629	52644.538090
7633	52645.556988
52	52656.834095
5588	52738.971568
8903	52740.179851
15424	52741.342661
10557	52793.715865
9826	52801.345661
14104	52834.107338
6365	52835.459520
5705	52835.560193
6402	52836.144186
8327	52836.516333
3681	52840.299579
12386	52841.360855
12258	52844.121151
6467	52854.454094
9019	52855.706046
13186	52860.979528
13177	52861.489991
10476	52862.740311
8608	52865.357291
6471	52865.568254
2822	52866.349788
7066	52867.137162
7524	52868.577033
1784	52901.472926
7956	52921.357661
8401	52931.554278
2516	52934.426870
8840	52981.343661
11522	52981.374661
19864	52981.374661
2697	52981.376661
8975	53006.058129
8421	53010.942098
8108	53021.749195
5388	53031.556357
3900	53032.034839
5499	53041.319661
18566	53041.319661
9105	53041.346661
6503	53053.008955
20689	53063.395713
3304	53067.062589
8251	53069.073491
5051	53133.675990
12626	53135.376879
3950	53136.570411
12322	53137.058948
16732	53138.512737
10424	53139.172588
10823	53141.317642
17640	53141.903294
10396	53161.354661
9686	53161.359661
6068	53161.364661
11672	53166.213478
1241	53172.278704
9872	53174.155623
8167	53179.903271
8731	53188.809249
1835	53208.148919
6451	53213.221699
8376	53221.321661
13069	53221.361661
2688	53221.362661
3246	53226.557850
10295	53233.180420
14288	53245.006334
10162	53247.115281
17594	53281.330661
10947	53307.864656
4611	53314.704574
8678	53315.060163
12323	53328.515301
17309	53341.363661
13749	53356.880538
11556	53386.268466
3447	53401.319661
7590	53401.322661
15542	53401.352661
10469	53401.374661
9867	53429.132243
12708	53434.123911
15305	53434.601501
8853	53436.408589
9200	53437.186130
11225	53440.602748
7258	53451.342630
7682	53461.343661
8400	53461.365661
16020	53461.372661
8543	53463.796085
4356	53464.216144
9790	53468.509295
2902	53468.962819
2568	53488.731723
6261	53502.604030
3220	53511.202340
8866	53511.860128
9260	53520.547232
8437	53521.321661
11778	53521.367661
5642	53523.117588
12364	53548.756560
5661	53555.846764
13156	53581.347661
6981	53586.228710
7535	53618.694762
14178	53640.435151
2120	53641.318661
8333	53641.349661
6820	53666.248759
3737	53680.584457
9316	53696.843709
11215	53729.723415
2140	53731.838411
7820	53733.248962
1273	53733.297774
8301	53734.434174
7194	53735.975387
8970	53736.002091
18591	53736.639474
8355	53737.557452
3554	53739.097431
14452	53740.410782
5482	53741.632996
6555	53742.884381
11081	53745.317332
6893	53746.040474
6821	53748.030041
9916	53750.672971
5532	53755.363768
8339	53755.773813
3404	53760.312285
4702	53761.317661
6718	53761.330661
11569	53761.350661
15641	53761.353661
10186	53761.371661
12215	53761.376661
5779	53764.542446
6301	53771.465052
12271	53784.362119
4039	53790.196588
12457	53794.587223
7315	53797.254867
11272	53815.166171
5071	53821.342661
3340	53821.360661
14989	53821.368661
10091	53841.977715
20484	53847.110567
7782	53871.139689
6714	53871.808328
4264	53881.318661
15803	53881.332661
4693	53881.335661
12874	53881.335661
8777	53881.337661
4574	53881.340661
8379	53881.344661
3254	53881.356661
2819	53881.361661
6522	53883.060383
13693	53897.307013
6849	53901.154177
13165	53926.917364
4471	53938.430703
12076	53941.332661
18822	53941.338661
6996	53956.474541
7534	53956.717173
11468	53995.432967
8514	54033.697743
15879	54033.894700
6771	54035.040115
13544	54036.744767
6223	54038.119144
4704	54038.288275
10474	54042.071317
12738	54044.974963
5680	54045.074437
12519	54045.371485
15942	54047.295626
12206	54047.350378
2007	54048.231429
11172	54048.556654
20574	54049.887574
14289	54052.231431
43	54059.420293
6412	54061.323661
9796	54061.331661
16526	54061.354661
7184	54061.363661
6580	54061.364661
14265	54061.368661
12513	54065.834374
11114	54066.526692
9145	54066.827261
8148	54069.898953
5003	54073.185724
11722	54074.186450
15389	54075.502210
8992	54096.590036
7503	54099.141096
8195	54101.784786
7719	54106.922463
8781	54108.098398
9528	54121.348661
7672	54124.393452
12321	54124.935657
13671	54143.813109
2852	54163.332022
14062	54168.490787
11388	54176.853933
5089	54181.318661
1850	54181.326661
11303	54187.481810
8358	54205.367548
8624	54206.132711
12433	54215.165609
9487	54216.354929
4231	54241.317661
14793	54241.318661
9442	54241.319661
4768	54241.320661
10921	54241.323661
15501	54241.330661
3741	54241.344661
15924	54241.365661
9394	54289.674298
11305	54301.155278
21556	54301.369661
12638	54309.412397
7478	54333.549334
11223	54333.885435
9107	54333.957319
7337	54335.750535
9667	54338.988851
6721	54339.109982
4758	54339.275813
4688	54341.572146
15563	54342.348152
14309	54345.799223
9837	54346.977893
11415	54347.114022
9595	54349.325636
5679	54351.275712
7795	54356.622006
21840	54361.342661
15804	54361.345661
9977	54361.352661
11718	54361.375349
19747	54363.688882
10507	54371.475763
8311	54374.097497
13651	54376.042351
6521	54398.487778
12078	54398.939685
2055	54407.798062
8143	54409.164649
7892	54412.509703
13625	54416.689979
17279	54418.569860
5467	54421.350661
15169	54425.483456
5574	54433.250930
11664	54434.469821
8572	54449.638774
5102	54457.408726
6140	54477.796084
8428	54481.325661
4926	54481.339661
12530	54481.343661
4793	54481.344661
8422	54481.344661
11456	54481.363661
9416	54485.180971
14938	54496.027162
10825	54541.342661
6428	54541.344661
5561	54541.351661
7254	54541.362661
9198	54541.363661
5602	54550.860915
5422	54563.706468
9701	54571.492229
2820	54601.326661
12181	54625.912520
6541	54633.477708
12563	54635.604911
3770	54636.697405
5606	54638.082439
8043	54638.548620
6366	54639.167793
14000	54639.846785
15758	54639.894031
6525	54643.114230
16945	54644.150426
7690	54648.829197
2901	54649.594044
9173	54650.920512
8696	54650.950771
11349	54651.762402
12651	54652.043462
3323	54652.180718
5403	54656.217543
8001	54658.150566
16230	54658.161448
10780	54661.341661
10453	54661.346661
16874	54661.354661
8709	54661.366661
11342	54673.983025
2015	54677.297997
3699	54678.723618
13112	54685.986908
3955	54691.015763
11371	54692.762596
5710	54695.270263
11753	54699.501996
1790	54699.514362
11647	54719.455868
13086	54721.329661
11913	54721.360661
13792	54722.002327
12006	54732.293233
15476	54735.289614
6553	54748.455114
10826	54749.358221
9603	54757.395973
11155	54770.740913
13525	54776.327019
6744	54781.320661
12979	54781.320661
14420	54781.371661
16528	54781.885138
8092	54804.785786
4963	54841.358661
8284	54841.368661
3344	54845.354874
5590	54887.983614
11749	54901.328661
8007	54901.331661
19026	54904.773623
9329	54929.156947
131	54938.041256
11652	54938.551839
12636	54940.635537
6871	54945.273308
10482	54950.680353
4278	54952.974909
13672	54953.029272
6396	54955.565650
17354	54955.567835
5518	54956.847148
5396	54957.126093
12284	54957.448709
4307	54958.932199
4776	54961.360661
6803	54962.944206
4166	54963.716285
8332	54966.354531
12353	54968.883636
6690	54970.525517
12259	54977.389239
6224	54977.646669
13884	54986.074111
11794	54988.495720
8297	54991.860517
17077	54997.812907
9283	54998.821968
4658	55015.981911
5557	55017.172144
20817	55021.029229
13478	55021.343661
5626	55023.631951
6726	55029.562148
6629	55042.116679
6846	55042.557168
3707	55051.448021
1124	55058.193315
14858	55068.306180
9963	55081.322661
13733	55081.332661
19948	55081.345661
7832	55081.348661
12376	55081.349661
6619	55081.350661
11610	55081.353661
8470	55091.019647
17632	55105.014910
13345	55115.100042
6095	55138.743487
5558	55141.324661
6877	55141.329661
19237	55141.343661
7861	55141.355661
15457	55151.503172
1740	55165.331789
14992	55201.371661
8070	55214.210997
11854	55221.485232
15600	55235.017603
6897	55235.522812
9605	55236.228230
12554	55236.510018
17393	55240.166645
6311	55240.746398
16835	55241.507491
9812	55245.741012
17465	55245.917301
8997	55250.370255
7569	55250.506881
11104	55250.791623
6139	55250.921530
7062	55252.628425
16190	55258.718867
8196	55260.130570
19194	55261.354661
8272	55261.358661
4200	55261.782787
8212	55263.340753
13016	55264.014809
8141	55265.143942
9632	55265.727391
4544	55280.460912
1832	55280.682329
6850	55284.068746
10487	55284.208683
11264	55284.350942
5539	55286.629194
6921	55290.817404
1201	55291.724436
3901	55294.147762
9269	55295.584447
6761	55304.703911
7351	55307.441352
10029	55313.325130
11351	55318.846335
15960	55320.577931
9799	55321.332661
4969	55321.337661
8546	55321.349661
5097	55321.354661
12631	55321.360661
3749	55326.411881
9418	55336.511783
13477	55344.843535
21637	55346.601408
9191	55350.827521
9374	55353.117829
10121	55356.620742
12414	55366.290707
16130	55370.080065
12445	55381.323661
7891	55388.395162
7883	55405.285787
7380	55413.117700
13129	55416.087441
9307	55424.069056
11712	55425.259059
10377	55429.278903
2553	55441.327661
271	55441.360661
8851	55464.482490
9892	55473.221757
9550	55485.244414
1781	55501.364661
5549	55533.272195
13123	55533.386305
15062	55534.033883
10125	55534.608129
12312	55534.648463
2715	55536.265728
4042	55539.114384
3505	55545.561780
8905	55548.589888
2637	55550.602128
15464	55551.297479
20511	55551.478079
12871	55551.653421
6798	55553.440321
9695	55557.559217
11118	55558.045547
5653	55560.465094
6103	55561.354661
10522	55562.713864
4605	55563.291890
8921	55564.582942
19867	55565.024749
8778	55566.331723
5696	55570.701077
7140	55572.216506
3208	55573.265769
3728	55573.669925
8922	55574.137903
12263	55577.477663
13607	55577.510774
6357	55583.757183
6866	55585.426921
13121	55590.921023
14523	55601.837673
7078	55608.618924
8869	55609.320310
15287	55616.609459
9129	55621.333661
5855	55621.336661
17479	55621.340661
17426	55621.352661
8257	55621.365661
8483	55621.882271
10656	55625.963406
7057	55630.252881
12406	55632.763749
12846	55634.097384
16527	55643.248621
4258	55648.037339
6971	55667.013342
10942	55667.560985
20034	55669.659953
14618	55674.672428
3850	55681.342661
15759	55704.571717
7963	55708.689663
16582	55709.931861
4786	55710.394321
16608	55750.701812
12807	55757.549136
12975	55757.975454
7598	55786.498645
1982	55800.546605
10077	55801.344661
10314	55801.363661
7955	55833.293463
6597	55834.160379
20626	55834.686011
7949	55835.265639
9644	55835.701681
15152	55836.030484
15491	55836.721203
11858	55836.823089
7788	55836.834155
1967	55836.961343
8258	55838.138459
15712	55839.710136
6769	55839.856167
14067	55840.301703
5424	55842.850216
12339	55843.746205
3277	55844.651147
2900	55845.705668
4324	55846.200413
8820	55848.318695
15399	55849.438822
9190	55851.126077
14749	55855.482370
11271	55855.606067
14206	55856.172572
13791	55856.343411
19902	55861.332208
17451	55861.340661
9081	55868.927964
7361	55878.041157
10585	55879.968894
17379	55880.693612
6829	55881.319315
13694	55881.445799
2524	55885.120408
7511	55888.397711
15735	55888.705795
15691	55889.550432
13092	55894.848909
11194	55896.270232
8641	55897.899559
3932	55906.542266
8751	55907.894456
12683	55907.917583
6203	55909.872749
15548	55910.505367
16687	55913.514245
7276	55919.132167
9389	55919.436752
10772	55920.501297
5716	55921.323661
19463	55921.366661
16496	55921.374661
10242	55923.955795
2165	55930.194801
104	55939.839463
5681	55944.071451
13890	55945.592515
3132	55981.170905
8468	55981.323661
8371	55981.351661
11563	55981.362661
9488	56009.498994
10756	56023.771015
9914	56041.322661
10617	56041.327661
6764	56041.334661
6465	56041.354661
7835	56041.357661
6702	56041.374661
239	56043.665645
1897	56061.479488
10835	56095.225210
8954	56100.966109
10097	56101.319661
3720	56106.451814
10828	56110.337169
4540	56129.550343
15656	56132.431070
6064	56133.280499
7011	56133.576027
10757	56136.012893
6510	56137.376209
6059	56138.241473
6826	56140.150819
11509	56142.481439
13754	56143.514140
10003	56149.804032
5496	56152.842728
16467	56154.996856
20086	56156.673518
6793	56157.480121
12885	56160.991532
1899	56163.880488
6945	56166.906764
10721	56167.376324
6894	56172.448711
13418	56174.873558
19365	56181.467520
6429	56184.641000
103	56188.662453
7475	56194.747476
19698	56195.368486
3502	56195.723724
7420	56203.710306
7162	56206.040101
5798	56209.581218
7252	56212.478059
12221	56213.697215
11606	56219.386941
20633	56221.323661
6847	56221.331661
6082	56224.433053
9365	56229.091348
6867	56237.360359
13426	56242.040969
2933	56252.418955
12637	56256.444881
15477	56261.771886
9133	56262.262788
2607	56276.951474
15496	56281.331661
10569	56281.341661
9656	56281.363661
5000	56288.131814
15623	56298.358536
18925	56310.607781
13201	56322.330253
20266	56341.319661
3672	56341.346661
12883	56341.350661
12555	56343.043502
6387	56347.306532
6696	56350.373437
13640	56358.439310
